market_key,api_fixture_id,league,league_id,locked_at_utc,kickoff_utc,close_observed_at_utc,close_gap_minutes,home_team,away_team,team_side,team_name,line,bet_id,bet_name,open_p_over,close_p_over,movement_pp,bet365_close_over,bet365_close_under,user_bookmaker,user_close_over,user_close_under,status,note
TT|1515923|H|0.5,1515923,Virsliga,365,2026-09-11T14:25:18Z,2026-09-11T14:00:00Z,2026-09-11T13:43:26Z,16.6,Ogre United,FK Liepaja,H,Ogre United,0.5,16,Total - Home,0.66265060,0.66265060,0.00000000,1.4,2.75,Marathonbet,1.3,3.04,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552165|H|1.5,1552165,Eredivisie,88,2026-09-12T18:40:06Z,2026-09-12T18:00:00Z,2026-09-12T12:42:44Z,317.3,Fortuna Sittard,Ajax,H,Fortuna Sittard,1.5,16,Total - Home,0.31192661,0.31192661,0.00000000,3.0,1.36,Marathonbet,3.1,1.34,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552165|H|2.5,1552165,Eredivisie,88,2026-09-12T18:40:06Z,2026-09-12T18:00:00Z,2026-09-12T12:42:44Z,317.3,Fortuna Sittard,Ajax,H,Fortuna Sittard,2.5,16,Total - Home,0.11894273,0.10625621,-0.01268652,9.0,1.07,Marathonbet,8.5,1.03,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552165|H|3.5,1552165,Eredivisie,88,2026-09-12T18:40:06Z,2026-09-12T18:00:00Z,2026-09-12T12:42:44Z,317.3,Fortuna Sittard,Ajax,H,Fortuna Sittard,3.5,16,Total - Home,0.04206581,0.04206581,0.00000000,23.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552165|A|0.5,1552165,Eredivisie,88,2026-09-12T18:40:06Z,2026-09-12T18:00:00Z,2026-09-12T12:42:44Z,317.3,Fortuna Sittard,Ajax,A,Ajax,0.5,17,Total - Away,0.90415913,0.90415913,0.00000000,1.06,10.0,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552165|A|1.5,1552165,Eredivisie,88,2026-09-12T18:40:06Z,2026-09-12T18:00:00Z,2026-09-12T12:42:44Z,317.3,Fortuna Sittard,Ajax,A,Ajax,1.5,17,Total - Away,0.70960699,0.70960699,0.00000000,1.33,3.25,Marathonbet,1.3,3.22,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552165|A|2.5,1552165,Eredivisie,88,2026-09-12T18:40:06Z,2026-09-12T18:00:00Z,2026-09-12T12:42:44Z,317.3,Fortuna Sittard,Ajax,A,Ajax,2.5,17,Total - Away,0.46380697,0.46380697,0.00000000,2.0,1.73,Marathonbet,2.02,1.76,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552165|A|3.5,1552165,Eredivisie,88,2026-09-12T18:40:06Z,2026-09-12T18:00:00Z,2026-09-12T12:42:44Z,317.3,Fortuna Sittard,Ajax,A,Ajax,3.5,17,Total - Away,0.25000000,0.25000000,0.00000000,3.75,1.25,Marathonbet,3.58,1.25,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552165|A|4.5,1552165,Eredivisie,88,2026-09-12T18:40:06Z,2026-09-12T18:00:00Z,2026-09-12T12:42:44Z,317.3,Fortuna Sittard,Ajax,A,Ajax,4.5,17,Total - Away,0.11894273,0.11894273,0.00000000,8.0,1.08,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1552165|A|5.5,1552165,Eredivisie,88,2026-09-12T18:40:06Z,2026-09-12T18:00:00Z,2026-09-12T12:42:44Z,317.3,Fortuna Sittard,Ajax,A,Ajax,5.5,17,Total - Away,0.05660377,0.05660377,0.00000000,17.0,1.02,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494760|H|0.5,1494760,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Lillestrom,Valerenga,H,Lillestrom,0.5,16,Total - Home,0.85413929,0.85413929,0.00000000,1.11,6.5,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494760|H|1.5,1494760,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Lillestrom,Valerenga,H,Lillestrom,1.5,16,Total - Home,0.58900524,0.58900524,0.00000000,1.57,2.25,Marathonbet,1.6,2.26,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494760|H|2.5,1494760,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Lillestrom,Valerenga,H,Lillestrom,2.5,16,Total - Home,0.33734940,0.33734940,0.00000000,2.75,1.4,Marathonbet,2.88,1.39,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494760|H|3.5,1494760,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Lillestrom,Valerenga,H,Lillestrom,3.5,16,Total - Home,0.15730337,0.15730337,0.00000000,6.0,1.12,Marathonbet,5.85,1.09,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494760|H|4.5,1494760,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Lillestrom,Valerenga,H,Lillestrom,4.5,16,Total - Home,0.06425452,0.06425452,0.00000000,15.0,1.03,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494760|H|5.5,1494760,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Lillestrom,Valerenga,H,Lillestrom,5.5,16,Total - Home,0.03365545,0.03365545,0.00000000,29.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494760|A|0.5,1494760,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Lillestrom,Valerenga,A,Valerenga,0.5,17,Total - Away,0.75000000,0.75000000,0.00000000,1.25,3.75,Marathonbet,1.21,3.84,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494760|A|1.5,1494760,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Lillestrom,Valerenga,A,Valerenga,1.5,17,Total - Away,0.42408377,0.42408377,0.00000000,2.2,1.62,Marathonbet,2.14,1.68,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494760|A|2.5,1494760,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Lillestrom,Valerenga,A,Valerenga,2.5,17,Total - Away,0.18962723,0.18962723,0.00000000,5.0,1.17,Marathonbet,4.7,1.16,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494760|A|3.5,1494760,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T14:00:00Z,2026-09-12T12:42:44Z,77.3,Lillestrom,Valerenga,A,Valerenga,3.5,17,Total - Away,0.07407407,0.07407407,0.00000000,13.0,1.04,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494761|H|0.5,1494761,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T16:00:00Z,2026-09-12T12:42:44Z,197.3,Rosenborg,Tromso,H,Rosenborg,0.5,16,Total - Home,0.84269663,0.84269663,0.00000000,1.12,6.0,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494761|H|1.5,1494761,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T16:00:00Z,2026-09-12T12:42:44Z,197.3,Rosenborg,Tromso,H,Rosenborg,1.5,16,Total - Home,0.57591623,0.57591623,0.00000000,1.62,2.2,Marathonbet,1.6,2.26,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494761|H|2.5,1494761,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T16:00:00Z,2026-09-12T12:42:44Z,197.3,Rosenborg,Tromso,H,Rosenborg,2.5,16,Total - Home,0.31192661,0.31192661,0.00000000,3.0,1.36,Marathonbet,2.83,1.4,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494761|H|3.5,1494761,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T16:00:00Z,2026-09-12T12:42:44Z,197.3,Rosenborg,Tromso,H,Rosenborg,3.5,16,Total - Home,0.14586071,0.14586071,0.00000000,6.5,1.11,Marathonbet,5.6,1.1,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494761|H|4.5,1494761,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T16:00:00Z,2026-09-12T12:42:44Z,197.3,Rosenborg,Tromso,H,Rosenborg,4.5,16,Total - Home,0.06425452,0.06425452,0.00000000,15.0,1.03,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494761|A|0.5,1494761,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T16:00:00Z,2026-09-12T12:42:44Z,197.3,Rosenborg,Tromso,A,Tromso,0.5,17,Total - Away,0.66265060,0.66265060,0.00000000,1.4,2.75,Marathonbet,1.39,2.72,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494761|A|1.5,1494761,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T16:00:00Z,2026-09-12T12:42:44Z,197.3,Rosenborg,Tromso,A,Tromso,1.5,17,Total - Away,0.31192661,0.31192661,0.00000000,3.0,1.36,Marathonbet,3.06,1.35,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494761|A|2.5,1494761,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T16:00:00Z,2026-09-12T12:42:44Z,197.3,Rosenborg,Tromso,A,Tromso,2.5,17,Total - Away,0.11894273,0.11894273,0.00000000,8.0,1.08,Marathonbet,7.7,1.05,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1494761|A|3.5,1494761,Eliteserien,103,2026-09-12T18:40:06Z,2026-09-12T16:00:00Z,2026-09-12T12:42:44Z,197.3,Rosenborg,Tromso,A,Tromso,3.5,17,Total - Away,0.04206581,0.04206581,0.00000000,23.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553169|H|0.5,1553169,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T12:45:00Z,2026-09-12T12:42:44Z,2.3,Slask Wroclaw,Korona Kielce,H,Slask Wroclaw,0.5,16,Total - Home,0.75000000,0.73221757,-0.01778243,1.28,3.5,Marathonbet,1.27,3.34,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553169|H|1.5,1553169,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T12:45:00Z,2026-09-12T12:42:44Z,2.3,Slask Wroclaw,Korona Kielce,H,Slask Wroclaw,1.5,16,Total - Home,0.42408377,0.41099476,-0.01308901,2.25,1.57,Marathonbet,2.38,1.53,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553169|H|2.5,1553169,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T12:45:00Z,2026-09-12T12:42:44Z,2.3,Slask Wroclaw,Korona Kielce,H,Slask Wroclaw,2.5,16,Total - Home,0.18962723,0.17168675,-0.01794048,5.5,1.14,Marathonbet,5.4,1.1,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553169|H|3.5,1553169,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T12:45:00Z,2026-09-12T12:42:44Z,2.3,Slask Wroclaw,Korona Kielce,H,Slask Wroclaw,3.5,16,Total - Home,0.06425452,0.06425452,0.00000000,15.0,1.03,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553169|A|0.5,1553169,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T12:45:00Z,2026-09-12T12:42:44Z,2.3,Slask Wroclaw,Korona Kielce,A,Korona Kielce,0.5,17,Total - Away,0.75000000,0.75000000,0.00000000,1.25,3.75,Marathonbet,1.23,3.64,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553169|A|1.5,1553169,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T12:45:00Z,2026-09-12T12:42:44Z,2.3,Slask Wroclaw,Korona Kielce,A,Korona Kielce,1.5,17,Total - Away,0.41099476,0.42408377,0.01308901,2.2,1.62,Marathonbet,2.23,1.61,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553169|A|2.5,1553169,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T12:45:00Z,2026-09-12T12:42:44Z,2.3,Slask Wroclaw,Korona Kielce,A,Korona Kielce,2.5,17,Total - Away,0.17168675,0.17168675,0.00000000,5.5,1.14,Marathonbet,4.95,1.13,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553169|A|3.5,1553169,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T12:45:00Z,2026-09-12T12:42:44Z,2.3,Slask Wroclaw,Korona Kielce,A,Korona Kielce,3.5,17,Total - Away,0.06425452,0.06425452,0.00000000,15.0,1.03,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553164|H|0.5,1553164,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T15:30:00Z,2026-09-12T12:42:44Z,167.3,Gornik Zabrze,Lech Poznan,H,Gornik Zabrze,0.5,16,Total - Home,0.75000000,0.75000000,0.00000000,1.25,3.75,Marathonbet,1.23,3.64,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553164|H|1.5,1553164,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T15:30:00Z,2026-09-12T12:42:44Z,167.3,Gornik Zabrze,Lech Poznan,H,Gornik Zabrze,1.5,16,Total - Home,0.42408377,0.42408377,0.00000000,2.2,1.62,Marathonbet,2.23,1.61,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553164|H|2.5,1553164,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T15:30:00Z,2026-09-12T12:42:44Z,167.3,Gornik Zabrze,Lech Poznan,H,Gornik Zabrze,2.5,16,Total - Home,0.18962723,0.18962723,0.00000000,5.0,1.17,Marathonbet,4.95,1.13,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553164|H|3.5,1553164,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T15:30:00Z,2026-09-12T12:42:44Z,167.3,Gornik Zabrze,Lech Poznan,H,Gornik Zabrze,3.5,16,Total - Home,0.07407407,0.07407407,0.00000000,13.0,1.04,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553164|A|0.5,1553164,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T15:30:00Z,2026-09-12T12:42:44Z,167.3,Gornik Zabrze,Lech Poznan,A,Lech Poznan,0.5,17,Total - Away,0.78300181,0.78300181,0.00000000,1.2,4.33,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553164|A|1.5,1553164,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T15:30:00Z,2026-09-12T12:42:44Z,167.3,Gornik Zabrze,Lech Poznan,A,Lech Poznan,1.5,17,Total - Away,0.48517520,0.48517520,0.00000000,1.91,1.8,Marathonbet,1.93,1.81,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553164|A|2.5,1553164,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T15:30:00Z,2026-09-12T12:42:44Z,167.3,Gornik Zabrze,Lech Poznan,A,Lech Poznan,2.5,17,Total - Away,0.23371648,0.23371648,0.00000000,4.0,1.22,Marathonbet,3.84,1.21,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553164|A|3.5,1553164,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T15:30:00Z,2026-09-12T12:42:44Z,167.3,Gornik Zabrze,Lech Poznan,A,Lech Poznan,3.5,17,Total - Away,0.08713693,0.08713693,0.00000000,11.0,1.05,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553164|A|4.5,1553164,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T15:30:00Z,2026-09-12T12:42:44Z,167.3,Gornik Zabrze,Lech Poznan,A,Lech Poznan,4.5,17,Total - Away,0.03739356,0.03739356,0.00000000,26.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553172|H|0.5,1553172,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T18:15:00Z,2026-09-12T12:42:44Z,332.3,Zaglebie Lubin,GKS Katowice,H,Zaglebie Lubin,0.5,16,Total - Home,0.73221757,0.73221757,0.00000000,1.28,3.5,Marathonbet,1.24,3.56,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553172|H|1.5,1553172,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T18:15:00Z,2026-09-12T12:42:44Z,332.3,Zaglebie Lubin,GKS Katowice,H,Zaglebie Lubin,1.5,16,Total - Home,0.41099476,0.41099476,0.00000000,2.25,1.57,Marathonbet,2.27,1.59,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553172|H|2.5,1553172,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T18:15:00Z,2026-09-12T12:42:44Z,332.3,Zaglebie Lubin,GKS Katowice,H,Zaglebie Lubin,2.5,16,Total - Home,0.17168675,0.17168675,0.00000000,5.5,1.14,Marathonbet,5.05,1.12,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553172|H|3.5,1553172,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T18:15:00Z,2026-09-12T12:42:44Z,332.3,Zaglebie Lubin,GKS Katowice,H,Zaglebie Lubin,3.5,16,Total - Home,0.06425452,0.06425452,0.00000000,15.0,1.03,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553172|A|0.5,1553172,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T18:15:00Z,2026-09-12T12:42:44Z,332.3,Zaglebie Lubin,GKS Katowice,A,GKS Katowice,0.5,17,Total - Away,0.75000000,0.75000000,0.00000000,1.25,3.75,Marathonbet,1.24,3.56,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553172|A|1.5,1553172,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T18:15:00Z,2026-09-12T12:42:44Z,332.3,Zaglebie Lubin,GKS Katowice,A,GKS Katowice,1.5,17,Total - Away,0.41099476,0.41099476,0.00000000,2.25,1.57,Marathonbet,2.25,1.6,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553172|A|2.5,1553172,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T18:15:00Z,2026-09-12T12:42:44Z,332.3,Zaglebie Lubin,GKS Katowice,A,GKS Katowice,2.5,17,Total - Away,0.17168675,0.17168675,0.00000000,5.5,1.14,Marathonbet,5.05,1.12,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1553172|A|3.5,1553172,Ekstraklasa,106,2026-09-12T18:40:06Z,2026-09-12T18:15:00Z,2026-09-12T12:42:44Z,332.3,Zaglebie Lubin,GKS Katowice,A,GKS Katowice,3.5,17,Total - Away,0.06425452,0.06425452,0.00000000,15.0,1.03,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575498|H|0.5,1575498,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T14:30:00Z,2026-09-12T12:42:44Z,107.3,Nacional,Alverca,H,Nacional,0.5,16,Total - Home,0.72340426,0.72340426,0.00000000,1.3,3.4,Marathonbet,1.33,2.98,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575498|H|1.5,1575498,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T14:30:00Z,2026-09-12T12:42:44Z,107.3,Nacional,Alverca,H,Nacional,1.5,16,Total - Home,0.37500000,0.37500000,0.00000000,2.5,1.5,Marathonbet,2.64,1.45,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575498|H|2.5,1575498,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T14:30:00Z,2026-09-12T12:42:44Z,107.3,Nacional,Alverca,H,Nacional,2.5,16,Total - Home,0.14586071,0.15730337,0.01144266,6.0,1.12,Marathonbet,6.2,1.08,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575498|H|3.5,1575498,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T14:30:00Z,2026-09-12T12:42:44Z,107.3,Nacional,Alverca,H,Nacional,3.5,16,Total - Home,0.05094905,0.05660377,0.00565472,17.0,1.02,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575498|A|0.5,1575498,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T14:30:00Z,2026-09-12T12:42:44Z,107.3,Nacional,Alverca,A,Alverca,0.5,17,Total - Away,0.70960699,0.70960699,0.00000000,1.33,3.25,Marathonbet,1.3,3.14,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575498|A|1.5,1575498,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T14:30:00Z,2026-09-12T12:42:44Z,107.3,Nacional,Alverca,A,Alverca,1.5,17,Total - Away,0.35467980,0.35467980,0.00000000,2.62,1.44,Marathonbet,2.52,1.49,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575498|A|2.5,1575498,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T14:30:00Z,2026-09-12T12:42:44Z,107.3,Nacional,Alverca,A,Alverca,2.5,17,Total - Away,0.14586071,0.14586071,0.00000000,6.5,1.11,Marathonbet,5.8,1.1,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575498|A|3.5,1575498,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T14:30:00Z,2026-09-12T12:42:44Z,107.3,Nacional,Alverca,A,Alverca,3.5,17,Total - Away,0.05094905,0.05094905,0.00000000,19.0,1.02,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575495|H|0.5,1575495,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T17:00:00Z,2026-09-12T12:42:44Z,257.3,Casa Pia,FC Porto,H,Casa Pia,0.5,16,Total - Home,0.44297082,0.46380697,0.02083615,2.0,1.73,Marathonbet,2.13,1.62,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575495|H|1.5,1575495,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T17:00:00Z,2026-09-12T12:42:44Z,257.3,Casa Pia,FC Porto,H,Casa Pia,1.5,16,Total - Home,0.11894273,0.13580247,0.01685974,7.0,1.1,Marathonbet,7.6,1.07,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575495|H|2.5,1575495,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T17:00:00Z,2026-09-12T12:42:44Z,257.3,Casa Pia,FC Porto,H,Casa Pia,2.5,16,Total - Home,0.03365545,0.03739356,0.00373811,26.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575495|A|0.5,1575495,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T17:00:00Z,2026-09-12T12:42:44Z,257.3,Casa Pia,FC Porto,A,FC Porto,0.5,17,Total - Away,0.88105727,0.90415913,0.02310186,1.06,10.0,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575495|A|1.5,1575495,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T17:00:00Z,2026-09-12T12:42:44Z,257.3,Casa Pia,FC Porto,A,FC Porto,1.5,17,Total - Away,0.64532020,0.70960699,0.06428679,1.33,3.25,Marathonbet,1.33,3.05,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575495|A|2.5,1575495,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T17:00:00Z,2026-09-12T12:42:44Z,257.3,Casa Pia,FC Porto,A,FC Porto,2.5,17,Total - Away,0.41099476,0.46380697,0.05281221,2.0,1.73,Marathonbet,2.08,1.72,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575495|A|3.5,1575495,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T17:00:00Z,2026-09-12T12:42:44Z,257.3,Casa Pia,FC Porto,A,FC Porto,3.5,17,Total - Away,0.21699819,0.26778243,0.05078424,3.5,1.28,Marathonbet,3.74,1.23,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575495|A|4.5,1575495,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T17:00:00Z,2026-09-12T12:42:44Z,257.3,Casa Pia,FC Porto,A,FC Porto,4.5,17,Total - Away,0.09584087,0.13580247,0.03996160,7.0,1.1,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1575495|A|5.5,1575495,Primeira Liga,94,2026-09-12T18:40:06Z,2026-09-12T17:00:00Z,2026-09-12T12:42:44Z,257.3,Casa Pia,FC Porto,A,FC Porto,5.5,17,Total - Away,0.04588823,0.05660377,0.01071554,17.0,1.02,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
