fixture_id,provider_league_id,league_name,season,round,kickoff_utc,home_team,away_team,home_goals,away_goals,venue_id,venue_name,venue_city,latitude,longitude,geocode_quality_status,geocode_resolver_version,captured_at_utc,source_class,source_name,source_url,evidence_time_status,usable_for_prematch,window_start_utc,window_end_utc,hourly_points,temperature_mean_c,temperature_min_c,temperature_max_c,apparent_temperature_mean_c,relative_humidity_mean_pct,dew_point_mean_c,surface_pressure_mean_hpa,precipitation_sum_mm,rain_sum_mm,showers_sum_mm,snowfall_sum_cm,weather_code_mode,visibility_min_m,wind_speed_mean_kmh,wind_speed_max_kmh,wind_gust_mean_kmh,wind_gust_max_kmh,wind_direction_mean_deg,research_only,predictive_authority,betting_authority,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
871474,61,F1,2022,HISTORICAL_BRIDGE,2022-08-05T19:00:00+00:00,Lyon,Ajaccio,2,1,666,Groupama Stadium,Décines-Charpieu,45.769,4.959,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:26:26Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-05T18:30:00Z,2022-08-05T21:30:00Z,3,26.667,25.6,27.7,25.433,43.667,13.3,996.367,0,0,0,0,3,24140,15.2,17.7,30,33.5,351.889,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867947,39,E0,2022,HISTORICAL_BRIDGE,2022-08-06T11:30:00+00:00,Fulham,Liverpool,2,2,535,Craven Cottage,London,51.509,-0.126,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T11:00:00Z,2022-08-06T14:00:00Z,4,21.7,20.4,23,21,32.75,4.55,1026.125,0,0,,0,2,18820,4.7,5.8,23.85,24.5,14.712,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871166,78,D1,2022,HISTORICAL_BRIDGE,2022-08-06T13:30:00+00:00,Union Berlin,Hertha Berlin,3,1,748,Stadion An der Alten Försterei,Berlin,52.524,13.411,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T13:00:00Z,2022-08-06T16:00:00Z,4,21.95,21.7,22.3,18.525,33,4.95,1021.1,0,0,0,0,1,24140,14.725,16.1,29.375,31,315.75,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871168,78,D1,2022,HISTORICAL_BRIDGE,2022-08-06T13:30:00+00:00,Borussia Monchengladbach,1899 Hoffenheim,3,1,20471,BORUSSIA-PARK,Mönchengladbach,51.185,6.442,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T13:00:00Z,2022-08-06T16:00:00Z,4,20.625,20.4,20.8,18.475,42.5,7.4,1020.1,0,0,,0,1,,10.025,10.4,23.05,24.1,5.499,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871171,78,D1,2022,HISTORICAL_BRIDGE,2022-08-06T13:30:00+00:00,FC Augsburg,SC Freiburg,0,4,698,WWK Arena,Augsburg,48.372,10.899,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T13:00:00Z,2022-08-06T16:00:00Z,4,20.55,19.8,21,19.225,51.25,10.075,966.975,0,0,0,0,3,24140,9.075,10.1,24.55,25.9,16.989,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867948,39,E0,2022,HISTORICAL_BRIDGE,2022-08-06T14:00:00+00:00,Bournemouth,Aston Villa,2,0,504,Vitality Stadium,"Bournemouth, Dorset",50.72,-1.879,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T13:30:00Z,2022-08-06T16:30:00Z,3,21.733,21.3,22.2,20.033,37.667,6.633,1026.567,0,0,,0,0,20120,10.433,13,30.233,32.8,179.002,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867949,39,E0,2022,HISTORICAL_BRIDGE,2022-08-06T14:00:00+00:00,Leeds,Wolves,2,1,546,Elland Road,"Leeds, West Yorkshire",53.796,-1.548,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T13:30:00Z,2022-08-06T16:30:00Z,3,19.767,19.6,19.9,17.7,50,9,1022.467,0,0,,0,3,29560,12.233,14.8,32.633,38.2,283.667,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867951,39,E0,2022,HISTORICAL_BRIDGE,2022-08-06T14:00:00+00:00,Newcastle,Nottingham Forest,2,0,562,St. James' Park,Newcastle upon Tyne,54.973,-1.614,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T13:30:00Z,2022-08-06T16:30:00Z,3,18.267,18.1,18.4,15.267,57,9.633,1020.567,0,0,,0,3,34900,20.033,21.6,45.867,48.6,270.667,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867952,39,E0,2022,HISTORICAL_BRIDGE,2022-08-06T14:00:00+00:00,Tottenham,Southampton,4,1,593,Tottenham Hotspur Stadium,London,51.509,-0.126,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T13:30:00Z,2022-08-06T16:30:00Z,3,23.5,23,24,21.733,26.333,3.067,1024.833,0,0,,0,0,19880,4.933,5.8,24.5,25.2,16.391,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
868686,179,SC0,2022,HISTORICAL_BRIDGE,2022-08-06T14:00:00+00:00,Aberdeen,ST Mirren,4,1,1383,Pittodrie Stadium,Aberdeen,57.144,-2.098,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T13:30:00Z,2022-08-06T16:30:00Z,3,17.467,17.1,17.9,16.033,59.333,9.467,1021.833,0.2,0.2,,0,3,24600,9.033,11.2,21.6,25.2,225.715,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
868689,179,SC0,2022,HISTORICAL_BRIDGE,2022-08-06T14:00:00+00:00,Motherwell,ST Johnstone,1,2,1398,Fir Park,Motherwell,55.789,-3.992,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T13:30:00Z,2022-08-06T16:30:00Z,3,17.533,17.3,17.7,14.133,59,9.467,1016.167,0,0,,0,3,31300,22.567,23,48.133,49,257.335,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
868690,179,SC0,2022,HISTORICAL_BRIDGE,2022-08-06T14:00:00+00:00,Rangers,Kilmarnock,2,0,1401,Ibrox Stadium,Glasgow,55.865,-4.258,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T13:30:00Z,2022-08-06T16:30:00Z,3,18.133,17.9,18.5,14.5,56.333,9.3,1021.3,0,0,,0,3,29680,23.667,23.8,52.7,52.9,252.337,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
874747,144,B1,2022,HISTORICAL_BRIDGE,2022-08-06T14:00:00+00:00,Genk,AS Eupen,4,2,12455,Cegeka Arena,Genk,50.965,5.501,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T13:30:00Z,2022-08-06T16:30:00Z,3,21.133,20.6,21.4,18.5,37.667,6.233,1019.3,0,0,,0,3,,11.333,13,25.1,26.3,41.331,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872225,88,N1,2022,HISTORICAL_BRIDGE,2022-08-06T14:30:00+00:00,Fortuna Sittard,Ajax,2,3,1129,Fortuna Sittard Stadion,Sittard,50.998,5.869,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T14:00:00Z,2022-08-06T17:00:00Z,4,20.15,20,20.4,18.25,46.25,8.25,1021,0,0,,0,3,,9.8,11.3,23.225,24.5,27.753,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
898604,94,P1,2022,HISTORICAL_BRIDGE,2022-08-06T14:30:00+00:00,Rio Ave,Vizela,0,1,1288,Estádio do Rio Ave Futebol Clube,Vila do Conde,41.353,-8.745,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T14:00:00Z,2022-08-06T17:00:00Z,4,22.65,22.1,23.1,24.525,72,17.375,1014.825,0,0,0,0,1,960,11.75,14,30.5,33.1,261.503,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871470,61,F1,2022,HISTORICAL_BRIDGE,2022-08-06T15:00:00+00:00,Strasbourg,Monaco,1,2,681,Stade de la Meinau,Strasbourg,48.584,7.746,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T14:30:00Z,2022-08-06T17:30:00Z,3,25.967,25.2,26.5,22.6,29.333,6.7,1004.267,0,0,0,0,0,24140,18.033,20.3,35.167,37.1,29.667,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
874748,144,B1,2022,HISTORICAL_BRIDGE,2022-08-06T16:15:00+00:00,Kortrijk,St. Truiden,0,0,182,Guldensporenstadion,Kortrijk,50.828,3.265,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T15:45:00Z,2022-08-06T18:45:00Z,3,20.467,19.7,21,18.1,45,8.067,1024.2,0,0,,0,0,,12.333,12.8,26.433,27.4,21.341,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
874749,144,B1,2022,HISTORICAL_BRIDGE,2022-08-06T16:15:00+00:00,Charleroi,Oostende,1,3,177,Stade du Pays de Charleroi,Charleroi,50.411,4.444,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T15:45:00Z,2022-08-06T18:45:00Z,3,20.567,20.1,20.9,17.167,37,5.4,1010.467,0,0,,0,0,,15.133,16.7,31.067,32.4,29.668,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867953,39,E0,2022,HISTORICAL_BRIDGE,2022-08-06T16:30:00+00:00,Everton,Chelsea,0,1,22033,Hill Dickinson Stadium,"Liverpool, Merseyside",53.411,-2.978,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T16:00:00Z,2022-08-06T19:00:00Z,4,18.05,17.9,18.2,16.15,57.25,9.45,1025.825,0,0,,0,1,31320,12,13.7,27.275,30.2,308.252,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871165,78,D1,2022,HISTORICAL_BRIDGE,2022-08-06T16:30:00+00:00,Borussia Dortmund,Bayer Leverkusen,1,0,19381,SIGNAL IDUNA PARK,Dortmund,51.515,7.466,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T16:00:00Z,2022-08-06T19:00:00Z,4,19.725,18.1,20.8,17.475,41,6,1015.35,0,0,,0,3,,8.425,10.8,18.9,21.2,5,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872226,88,N1,2022,HISTORICAL_BRIDGE,2022-08-06T16:45:00+00:00,Cambuur,Excelsior,0,2,12680,Cambuur Stadion,Leeuwarden,53.203,5.81,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T16:15:00Z,2022-08-06T19:15:00Z,3,17.3,15.9,18.4,15.7,58,8.9,1027.233,0,0,,0,3,,8.933,10.9,21.6,24.5,309.002,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
898608,94,P1,2022,HISTORICAL_BRIDGE,2022-08-06T17:00:00+00:00,Estoril,Famalicao,2,0,1274,Estádio António Coimbra da Mota,Estoril,38.706,-9.398,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T16:30:00Z,2022-08-06T19:30:00Z,3,20.5,19.7,21.2,20.533,75.667,16.033,1013.433,0,0,0,0,0,24140,14.2,14.7,33.467,35.3,262.665,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872227,88,N1,2022,HISTORICAL_BRIDGE,2022-08-06T18:00:00+00:00,PSV Eindhoven,Emmen,4,1,1143,Philips Stadion,Eindhoven,51.441,5.478,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T17:30:00Z,2022-08-06T20:30:00Z,3,18.233,16.5,20.5,16.5,49,7.2,1023.9,0,0,,0,0,,6.7,7.7,15.233,20.9,14.666,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
884342,203,T1,2022,HISTORICAL_BRIDGE,2022-08-06T18:45:00+00:00,Beşiktaş,Kayserispor,1,0,20423,Tüpraş Stadyumu,İstanbul,41.014,28.95,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:27:54Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T18:15:00Z,2022-08-06T21:15:00Z,3,24.033,23.8,24.3,25.233,77.667,19.867,1004.267,0,0,0,0,0,24140,17.367,18.8,31.2,34.9,34.333,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
898612,94,P1,2022,HISTORICAL_BRIDGE,2022-08-06T19:30:00+00:00,FC Porto,Maritimo,5,1,1286,Estádio Do Dragão,Porto,41.148,-8.611,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-06T19:00:00Z,2022-08-06T22:00:00Z,4,18.55,17.9,19.5,20.425,90.25,16.9,1006.575,0,0,0,0,0,24140,3.875,7.9,12.6,19.8,246.262,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872229,88,N1,2022,HISTORICAL_BRIDGE,2022-08-07T10:15:00+00:00,Groningen,FC Volendam,2,2,12276,Euroborg,Groningen,53.219,6.567,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-07T09:45:00Z,2022-08-07T12:45:00Z,3,20.4,19.3,21.5,19.8,49.667,9.5,1023.567,0,0,,0,2,,7.733,8.8,19.067,19.4,246.669,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
868688,179,SC0,2022,HISTORICAL_BRIDGE,2022-08-07T11:00:00+00:00,Hibernian,Heart Of Midlothian,1,1,1394,Easter Road Stadium,Edinburgh,55.952,-3.196,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-07T10:30:00Z,2022-08-07T13:30:00Z,3,19.567,18.8,20.4,16.7,64.667,12.667,1013.567,0,0,,0,3,25040,25.333,25.9,55.933,57.2,261.667,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871473,61,F1,2022,HISTORICAL_BRIDGE,2022-08-07T11:00:00+00:00,Toulouse,Nice,1,1,682,Stadium de Toulouse,Toulouse,43.604,1.444,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-07T10:30:00Z,2022-08-07T13:30:00Z,3,32.7,31.9,33.6,33.133,26.667,10.833,999.233,0,0,0,0,0,24140,10.567,11.4,27.6,28.1,316.014,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872231,88,N1,2022,HISTORICAL_BRIDGE,2022-08-07T12:30:00+00:00,NEC Nijmegen,Twente,0,1,1140,Goffertstadion,Nijmegen,51.843,5.853,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-07T12:00:00Z,2022-08-07T15:00:00Z,4,23.25,22.2,24.1,23.375,41,9.275,1021.275,0,0,,0,1,,3.4,4.6,14.775,18,311.486,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867954,39,E0,2022,HISTORICAL_BRIDGE,2022-08-07T13:00:00+00:00,Manchester United,Brighton,1,2,556,Old Trafford,Manchester,53.481,-2.237,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-07T12:30:00Z,2022-08-07T15:30:00Z,3,20.833,20.8,20.9,19.033,50.667,10.233,1020.433,0,0,,0,3,30440,15,15.8,38.033,39.6,288.994,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871476,61,F1,2022,HISTORICAL_BRIDGE,2022-08-07T13:00:00+00:00,Angers,Nantes,0,0,634,Stade Raymond-Kopa,Angers,47.472,-0.552,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-07T12:30:00Z,2022-08-07T15:30:00Z,3,27.767,27.4,28,25.067,24.333,5.6,1016.767,0,0,0,0,0,24140,19.267,20.1,40.2,40.7,50,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871479,61,F1,2022,HISTORICAL_BRIDGE,2022-08-07T13:00:00+00:00,Lens,Stade Brestois 29,3,2,654,Stade Bollaert-Delelis,Lens,50.433,2.828,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-07T12:30:00Z,2022-08-07T15:30:00Z,3,23.5,23.1,23.8,21.8,37.333,8.067,1019.867,0,0,,0,0,,15.333,17.5,30.967,33.5,14,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871172,78,D1,2022,HISTORICAL_BRIDGE,2022-08-07T13:30:00+00:00,VfB Stuttgart,RB Leipzig,1,1,20473,MHPArena,Stuttgart,48.782,9.177,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-07T13:00:00Z,2022-08-07T16:00:00Z,4,25.425,25.3,25.6,23.6,30.75,6.825,990.65,0,0,0,0,0,24140,11.975,12,28.525,29.2,39.25,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
868687,179,SC0,2022,HISTORICAL_BRIDGE,2022-08-07T14:00:00+00:00,Dundee Utd,Livingston,0,1,1388,Tannadice Park,Dundee,56.469,-2.975,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-07T13:30:00Z,2022-08-07T16:30:00Z,3,22.9,21.5,23.8,19.7,45,10.133,1012.533,0,0,,0,3,37480,22.833,24.5,48.133,50.8,287.667,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
874752,144,B1,2022,HISTORICAL_BRIDGE,2022-08-07T14:00:00+00:00,Gent,KVC Westerlo,2,1,20727,Planet Group Arena,Gent,51.05,3.717,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-07T13:30:00Z,2022-08-07T16:30:00Z,3,23.6,23,24.2,21.4,38,8.533,1022.767,0,0,,0,0,,15.933,17.4,33.867,36.4,354.667,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
898610,94,P1,2022,HISTORICAL_BRIDGE,2022-08-07T14:30:00+00:00,Santa Clara,Casa Pia,0,0,1289,Estádio de São Miguel,"Ponta Delgada, Ilha de São Miguel, Açores",37.74,-25.669,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-07T14:00:00Z,2022-08-07T17:00:00Z,4,23.6,23.4,24,26.575,82.5,20.4,1020.2,0.1,0.1,2,0,3,18420,13.625,15.2,35.475,38.9,168.248,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872232,88,N1,2022,HISTORICAL_BRIDGE,2022-08-07T14:45:00+00:00,AZ Alkmaar,GO Ahead Eagles,2,0,1119,AFAS Stadion,Alkmaar,52.632,4.749,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:29:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-07T14:15:00Z,2022-08-07T17:15:00Z,3,18.633,18.2,19,17.5,66.333,12.233,1024.333,0,0,,0,0,,13.167,14.3,27.967,28.1,304.331,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
